SUBVENTION_SCHEDULE_ID,LOAN_ID,CORE_LOAN_ID,ARN,DUE_DATE,CLOSED_DATE,TENOR,INSTALLMENT_NO,TRANS_TYPE,PRINCIPAL,CARRYING_AMT,SUBVEN_AMT,MONTHLY_RATE,EFFECTIVE_RATE,PRINCIPAL_AMT,INTEREST_AMT,EFFECTIVE_INT,SUBVEN_AMORTI,SUBVEN_BALANCE,PARTNER_ID,PARTNER_CODE,PRODUCT_CODE,SPECIAL_CODE,CAMPAIGN_CODE,BRANCH_CODE,STATUS,CREATOR,CREATE_DATE,MODIFIER,MODIFY_DATE,TRANS_DATE
1336,2012071913,100235579,2012070001673184,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT,8624437,5666286,2958151,3.750000,13.140864,726707,323416,744599,421183,2536968,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1337,2012071913,100235579,2012070001673184,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT,7897730,5360762,2536968,3.750000,13.140864,753958,296165,704450,408285,2128683,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1338,2012071913,100235579,2012070001673184,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT,7143772,5015089,2128683,3.750000,13.140864,782232,267891,659026,391135,1737548,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1339,2012071913,100235579,2012070001673184,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT,6361540,4623992,1737548,3.750000,13.140864,811565,238558,607633,369075,1368473,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1340,2012071913,100235579,2012070001673184,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT,5549975,4181502,1368473,3.750000,13.140864,841999,208124,549485,341361,1027112,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1341,2012071913,100235579,2012070001673184,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT,4707976,3680864,1027112,3.750000,13.140864,873574,176549,483697,307148,719964,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1342,2012071913,100235579,2012070001673184,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT,3834402,3114438,719964,3.750000,13.140864,906333,143790,409264,265474,454490,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1343,2012071913,100235579,2012070001673184,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT,2928069,2473579,454490,3.750000,13.140864,940320,109803,325050,215247,239243,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1344,2012071913,100235579,2012070001673184,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT,1987749,1748506,239243,3.750000,13.140864,975582,74541,229769,155228,84015,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1345,2012071913,100235579,2012070001673184,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT,1012167,928152,84015,3.750000,13.140864,1012167,37956,121967,84015,0,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1346,2012071943,100235587,2012070001673185,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_POST,10990000,10490455,499545,3.750000,4.555217,,,,499545,499545,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,9,baont,14DEC2020:13:43:20,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1347,2012071943,100235587,2012070001673185,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL_POST,10990000,10490455,499545,3.750000,4.555217,,,,549500,499545,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,9,baont,14DEC2020:13:43:20,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1348,2012071943,100235587,2012070001673185,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT_POST,10990000,10490455,499545,3.750000,4.555217,,,,49955,499545,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,9,baont,14DEC2020:13:43:20,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1349,2012071943,100235587,2012070001673185,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT_POST,10990000,10490455,499545,3.750000,4.555217,741960,412125,477863,65738,433807,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1350,2012071943,100235587,2012070001673185,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT_POST,10248040,9814233,433807,3.750000,4.555217,769783,384302,447060,62758,371049,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1351,2012071943,100235587,2012070001673185,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT_POST,9478257,9107208,371049,3.750000,4.555217,798650,355435,414853,59418,311631,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1352,2012071943,100235587,2012070001673185,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT_POST,8679607,8367976,311631,3.750000,4.555217,828600,325485,381179,55694,255937,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1353,2012071943,100235587,2012070001673185,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT_POST,7851007,7595070,255937,3.750000,4.555217,859672,294413,345972,51559,204378,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1354,2012071943,100235587,2012070001673185,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT_POST,6991335,6786957,204378,3.750000,4.555217,891910,262175,309161,46986,157392,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1355,2012071943,100235587,2012070001673185,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT_POST,6099425,5942033,157392,3.750000,4.555217,925357,228728,270672,41944,115448,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1356,2012071943,100235587,2012070001673185,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT_POST,5174068,5058620,115448,3.750000,4.555217,960057,194028,230431,36403,79045,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1357,2012071943,100235587,2012070001673185,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT_POST,4214011,4134966,79045,3.750000,4.555217,996060,158025,188357,30332,48713,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1358,2012071943,100235587,2012070001673185,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT_POST,3217951,3169238,48713,3.750000,4.555217,1033412,120673,144366,23693,25020,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1359,2012071943,100235587,2012070001673185,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT_POST,2184539,2159519,25020,3.750000,4.555217,1072165,81920,98371,16451,8569,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1360,2012071943,100235587,2012070001673185,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT_POST,1112374,1103805,8569,3.750000,4.555217,1112374,41714,50281,8569,0,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,14DEC2020:13:43:20,,,09DEC2020:00:00:00
1361,2012071903,100235523,2012080001673197,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT,9500000,8204545,1295455,3.750000,6.352561,,,,1295455,1295455,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,9,baont,14DEC2020:13:43:22,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1362,2012071903,100235523,2012080001673197,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL,9500000,8204545,1295455,3.750000,6.352561,,,,1425000,1295455,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,9,baont,14DEC2020:13:43:22,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1363,2012071903,100235523,2012080001673197,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT,9500000,8204545,1295455,3.750000,6.352561,,,,129545,1295455,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,9,baont,14DEC2020:13:43:22,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1364,2012071903,100235523,2012080001673197,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT,9500000,8204545,1295455,3.750000,6.352561,641367,356250,521199,164949,1130506,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1365,2012071903,100235523,2012080001673197,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT,8858633,7728127,1130506,3.750000,6.352561,665418,332199,490934,158735,971771,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1366,2012071903,100235523,2012080001673197,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT,8193215,7221444,971771,3.750000,6.352561,690371,307246,458747,151501,820270,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1367,2012071903,100235523,2012080001673197,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT,7502844,6682574,820270,3.750000,6.352561,716260,281357,424515,143158,677112,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1368,2012071903,100235523,2012080001673197,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT,6786584,6109472,677112,3.750000,6.352561,743120,254497,388108,133611,543501,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1369,2012071903,100235523,2012080001673197,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT,6043464,5499963,543501,3.750000,6.352561,770987,226630,349389,122759,420742,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1370,2012071903,100235523,2012080001673197,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT,5272477,4851735,420742,3.750000,6.352561,799899,197718,308209,110491,310251,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1371,2012071903,100235523,2012080001673197,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT,4472578,4162327,310251,3.750000,6.352561,829895,167722,264414,96692,213559,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1372,2012071903,100235523,2012080001673197,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT,3642683,3429124,213559,3.750000,6.352561,861016,136601,217837,81236,132323,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1373,2012071903,100235523,2012080001673197,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT,2781667,2649344,132323,3.750000,6.352561,893304,104313,168301,63988,68335,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1374,2012071903,100235523,2012080001673197,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT,1888363,1820028,68335,3.750000,6.352561,926803,70814,115618,44804,23531,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1375,2012071903,100235523,2012080001673197,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT,961560,938029,23531,3.750000,6.352561,961560,36059,59589,23531,0,13,TGDD1,SFNFIX,FTCDZO,FTCDZO,45,1,baont,14DEC2020:13:43:22,,,09DEC2020:00:00:00
1376,2012071904,100235525,2012080001673198,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT,9000000,7772727,1227273,3.750000,6.352564,,,,1227273,1227273,25,PV,SFNFIX,FTCDZO,FTCDZO,11,9,baont,14DEC2020:13:43:23,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1377,2012071904,100235525,2012080001673198,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL,9000000,7772727,1227273,3.750000,6.352564,,,,1350000,1227273,25,PV,SFNFIX,FTCDZO,FTCDZO,11,9,baont,14DEC2020:13:43:23,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1378,2012071904,100235525,2012080001673198,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT,9000000,7772727,1227273,3.750000,6.352564,,,,122727,1227273,25,PV,SFNFIX,FTCDZO,FTCDZO,11,9,baont,14DEC2020:13:43:23,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1379,2012071904,100235525,2012080001673198,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT,9000000,7772727,1227273,3.750000,6.352564,607611,337500,493767,156267,1071006,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1380,2012071904,100235525,2012080001673198,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT,8392389,7321383,1071006,3.750000,6.352564,630396,314715,465096,150381,920625,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1381,2012071904,100235525,2012080001673198,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT,7761993,6841368,920625,3.750000,6.352564,654036,291075,434602,143527,777098,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1382,2012071904,100235525,2012080001673198,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT,7107957,6330859,777098,3.750000,6.352564,678563,266548,402172,135624,641474,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1383,2012071904,100235525,2012080001673198,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT,6429394,5787920,641474,3.750000,6.352564,704009,241102,367681,126579,514895,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1384,2012071904,100235525,2012080001673198,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT,5725385,5210490,514895,3.750000,6.352564,730409,214702,331000,116298,398597,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1385,2012071904,100235525,2012080001673198,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT,4994976,4596379,398597,3.750000,6.352564,757799,187312,291988,104676,293921,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1386,2012071904,100235525,2012080001673198,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT,4237177,3943256,293921,3.750000,6.352564,786217,158894,250498,91604,202317,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1387,2012071904,100235525,2012080001673198,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT,3450960,3248643,202317,3.750000,6.352564,815700,129411,206372,76961,125356,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1388,2012071904,100235525,2012080001673198,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT,2635260,2509904,125356,3.750000,6.352564,846289,98822,159443,60621,64735,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1389,2012071904,100235525,2012080001673198,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT,1788971,1724236,64735,3.750000,6.352564,878025,67086,109533,42447,22288,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1390,2012071904,100235525,2012080001673198,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT,910946,888658,22288,3.750000,6.352564,910946,34160,56453,22288,0,25,PV,SFNFIX,FTCDZO,FTCDZO,11,1,baont,14DEC2020:13:43:23,,,09DEC2020:00:00:00
1391,2012071972,100235531,2012080001673228,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_POST,4750000,3886364,863636,3.750000,7.362931,,,,863636,863636,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,9,baont,14DEC2020:13:43:27,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1392,2012071972,100235531,2012080001673228,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL_POST,4750000,3886364,863636,3.750000,7.362931,,,,950000,863636,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,9,baont,14DEC2020:13:43:27,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1393,2012071972,100235531,2012080001673228,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT_POST,4750000,3886364,863636,3.750000,7.362931,,,,86364,863636,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,9,baont,14DEC2020:13:43:27,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1394,2012071972,100235531,2012080001673228,31DEC2020:00:00:00,14DEC2020:00:00:00,12,1,SUBVENTION_AMORTIZATION_VAT_POST,4750000,3886364,863636,3.750000,7.362931,320683,178125,286150,108025,755611,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1395,2012071972,100235531,2012080001673228,31JAN2021:00:00:00,14DEC2020:00:00:00,12,2,SUBVENTION_AMORTIZATION_VAT_POST,4429317,3673706,755611,3.750000,7.362931,332709,166099,270492,104393,651218,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1396,2012071972,100235531,2012080001673228,28FEB2021:00:00:00,14DEC2020:00:00:00,12,3,SUBVENTION_AMORTIZATION_VAT_POST,4096608,3445390,651218,3.750000,7.362931,345185,153623,253682,100059,551159,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1397,2012071972,100235531,2012080001673228,31MAR2021:00:00:00,14DEC2020:00:00:00,12,4,SUBVENTION_AMORTIZATION_VAT_POST,3751423,3200264,551159,3.750000,7.362931,358130,140678,235633,94955,456204,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1398,2012071972,100235531,2012080001673228,30APR2021:00:00:00,14DEC2020:00:00:00,12,5,SUBVENTION_AMORTIZATION_VAT_POST,3393293,2937089,456204,3.750000,7.362931,371560,127248,216256,89008,367196,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1399,2012071972,100235531,2012080001673228,31MAY2021:00:00:00,14DEC2020:00:00:00,12,6,SUBVENTION_AMORTIZATION_VAT_POST,3021733,2654537,367196,3.750000,7.362931,385493,113315,195452,82137,285059,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1400,2012071972,100235531,2012080001673228,30JUN2021:00:00:00,14DEC2020:00:00:00,12,7,SUBVENTION_AMORTIZATION_VAT_POST,2636240,2351181,285059,3.750000,7.362931,399949,98859,173116,74257,210802,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1401,2012071972,100235531,2012080001673228,31JUL2021:00:00:00,14DEC2020:00:00:00,12,8,SUBVENTION_AMORTIZATION_VAT_POST,2236291,2025489,210802,3.750000,7.362931,414947,83861,149135,65274,145528,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1402,2012071972,100235531,2012080001673228,31AUG2021:00:00:00,14DEC2020:00:00:00,12,9,SUBVENTION_AMORTIZATION_VAT_POST,1821344,1675816,145528,3.750000,7.362931,430508,68300,123389,55089,90439,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1403,2012071972,100235531,2012080001673228,30SEP2021:00:00:00,14DEC2020:00:00:00,12,10,SUBVENTION_AMORTIZATION_VAT_POST,1390836,1300397,90439,3.750000,7.362931,446652,52156,95747,43591,46848,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1404,2012071972,100235531,2012080001673228,31OCT2021:00:00:00,14DEC2020:00:00:00,12,11,SUBVENTION_AMORTIZATION_VAT_POST,944184,897336,46848,3.750000,7.362931,463401,35407,66070,30663,16185,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1407,2012071983,100235533,2012080001673229,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL_POST,3150000,2577273,572727,3.750000,7.362962,,,,630000,572727,16,NK,SFNFIX,FTCDZO,FTCDZO,23,9,baont,14DEC2020:13:43:27,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1408,2012071983,100235533,2012080001673229,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT_POST,3150000,2577273,572727,3.750000,7.362962,,,,57273,572727,16,NK,SFNFIX,FTCDZO,FTCDZO,23,9,baont,14DEC2020:13:43:27,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1409,2012071983,100235533,2012080001673229,31DEC2020:00:00:00,14DEC2020:00:00:00,12,1,SUBVENTION_AMORTIZATION_VAT_POST,3150000,2577273,572727,3.750000,7.362962,212664,118125,189764,71639,501088,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1410,2012071983,100235533,2012080001673229,31JAN2021:00:00:00,14DEC2020:00:00:00,12,2,SUBVENTION_AMORTIZATION_VAT_POST,2937336,2436248,501088,3.750000,7.362962,220639,110150,179380,69230,431858,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1411,2012071983,100235533,2012080001673229,28FEB2021:00:00:00,14DEC2020:00:00:00,12,3,SUBVENTION_AMORTIZATION_VAT_POST,2716697,2284839,431858,3.750000,7.362962,228913,101876,168232,66356,365502,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1412,2012071983,100235533,2012080001673229,31MAR2021:00:00:00,14DEC2020:00:00:00,12,4,SUBVENTION_AMORTIZATION_VAT_POST,2487784,2122282,365502,3.750000,7.362962,237497,93292,156263,62971,302531,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1413,2012071983,100235533,2012080001673229,30APR2021:00:00:00,14DEC2020:00:00:00,12,5,SUBVENTION_AMORTIZATION_VAT_POST,2250287,1947756,302531,3.750000,7.362962,246403,84386,143413,59027,243504,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1414,2012071983,100235533,2012080001673229,31MAY2021:00:00:00,14DEC2020:00:00:00,12,6,SUBVENTION_AMORTIZATION_VAT_POST,2003884,1760380,243504,3.750000,7.362962,255643,75146,129616,54470,189034,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1415,2012071983,100235533,2012080001673229,30JUN2021:00:00:00,14DEC2020:00:00:00,12,7,SUBVENTION_AMORTIZATION_VAT_POST,1748241,1559207,189034,3.750000,7.362962,265230,65559,114804,49245,139789,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1416,2012071983,100235533,2012080001673229,31JUL2021:00:00:00,14DEC2020:00:00:00,12,8,SUBVENTION_AMORTIZATION_VAT_POST,1483011,1343222,139789,3.750000,7.362962,275176,55613,98901,43288,96501,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1417,2012071983,100235533,2012080001673229,31AUG2021:00:00:00,14DEC2020:00:00:00,12,9,SUBVENTION_AMORTIZATION_VAT_POST,1207835,1111334,96501,3.750000,7.362962,285495,45294,81827,36533,59968,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1418,2012071983,100235533,2012080001673229,30SEP2021:00:00:00,14DEC2020:00:00:00,12,10,SUBVENTION_AMORTIZATION_VAT_POST,922340,862372,59968,3.750000,7.362962,296201,34588,63496,28908,31060,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1405,2012071972,100235531,2012080001673228,30NOV2021:00:00:00,14DEC2020:00:00:00,12,12,SUBVENTION_AMORTIZATION_VAT_POST,480783,464598,16185,3.750000,7.362931,480783,18029,34208,16185,0,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
